year	club	position	name	country	matchs	goals	assists	age	ovr	image
2022.0	al-ahly	GOL	M. Sharqieh	eg	1.0	0.0	0.0	30.0	30.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2022.0	al-ahly	GOL	M. El Shenawy	eg	24.0	0.0	0.0	34.0	68.0	https://cdn.resfu.com/img_data/players/medium/377088.jpg?
2022.0	al-ahly	ZAG	Aly Lotfi	eg	7.0	0.0	0.0	33.0	46.0	https://cdn.resfu.com/img_data/players/medium/389548.jpg?
2022.0	al-ahly	ZAG	M. Shobeir	eg	5.0	2.0	0.0	22.0	36.0	https://cdn.resfu.com/img_data/players/medium/961438.jpg?
2022.0	al-ahly	ZAG	Ali Amr	eg	0.0	0.0	0.0	35.0	25.0	https://cdn.resfu.com/img_data/players/medium/3234859.jpg?
2022.0	al-ahly	ZAG	Hamza Alaa	eg	1.0	0.0	0.0	21.0	25.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2022.0	al-ahly	ZAG	A. Maâloul	tn	21.0	8.0	4.0	32.0	67.0	https://cdn.resfu.com/img_data/players/medium/246121.jpg?
2022.0	al-ahly	ZAG	Yasser Ibrahim	eg	17.0	0.0	0.0	29.0	64.0	https://cdn.resfu.com/img_data/players/medium/296476.jpg?
2022.0	al-ahly	ZAG	A. Ashraf	eg	17.0	1.0	0.0	31.0	63.0	https://cdn.resfu.com/img_data/players/medium/295080.jpg?
2022.0	al-ahly	ZAG	Akram Tawfik	eg	7.0	0.0	1.0	25.0	60.0	https://cdn.resfu.com/img_data/players/medium/419357.jpg?
2022.0	al-ahly	ZAG	M. Hany	eg	22.0	0.0	2.0	26.0	60.0	https://cdn.resfu.com/img_data/players/medium/296477.jpg?
2022.0	al-ahly	ZAG	R. Rabia	eg	20.0	3.0	2.0	29.0	59.0	https://cdn.resfu.com/img_data/players/medium/159420.jpg?
2022.0	al-ahly	ZAG	Karim Fouad	eg	22.0	1.0	2.0	23.0	57.0	https://cdn.resfu.com/img_data/players/medium/848016.jpg?
2022.0	al-ahly	ZAG	M. Mahmoud	eg	5.0	0.0	0.0	29.0	48.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2022.0	al-ahly	ZAG	Mahmoud Metwally	eg	2.0	0.0	0.0	29.0	46.0	https://cdn.resfu.com/img_data/players/medium/1017943.jpg?
2022.0	al-ahly	ZAG	Mahmoud Waheed	eg	9.0	0.0	0.0	28.0	45.0	https://cdn.resfu.com/img_data/players/medium/309295.jpg?
2022.0	al-ahly	ZAG	M. Ashraf	eg	7.0	0.0	1.0	21.0	44.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2022.0	al-ahly	MEI	A. Abdel-Nabi	eg	4.0	0.0	0.0	30.0	32.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2022.0	al-ahly	MEI	Raafat Khalil	eg	3.0	1.0	0.0	18.0	32.0	https://cdn.resfu.com/img_data/players/medium/3230821.jpg?
2022.0	al-ahly	MEI	Mido El Nagar	eg	1.0	0.0	0.0	22.0	37.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2022.0	al-ahly	MEI	Mohamed Sharkia	eg	2.0	0.0	0.0	19.0	32.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2022.0	al-ahly	MEI	A. Dieng	ml	21.0	2.0	1.0	25.0	62.0	https://cdn.resfu.com/img_data/players/medium/313080.jpg?
2022.0	al-ahly	MEI	Hamdi Fathi	eg	20.0	1.0	3.0	28.0	65.0	https://cdn.resfu.com/img_data/players/medium/426236.jpg?
2022.0	al-ahly	MEI	Afsha	eg	26.0	8.0	5.0	26.0	65.0	https://cdn.resfu.com/img_data/players/medium/386605.jpg?
2022.0	al-ahly	MEI	Mohamed Abdelmonem	eg	15.0	0.0	0.0	23.0	62.0	https://cdn.resfu.com/img_data/players/medium/717990.jpg?
2022.0	al-ahly	MEI	Ahmed Abdelkader	eg	24.0	3.0	5.0	23.0	56.0	https://cdn.resfu.com/img_data/players/medium/1017946.jpg?
2022.0	al-ahly	MEI	W. Soliman	eg	7.0	1.0	1.0	38.0	46.0	https://cdn.resfu.com/img_data/players/medium/159421.jpg?
2022.0	al-ahly	MEI	Amr El Soulia	eg	1.0	0.0	1.0	32.0	25.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2022.0	al-ahly	MEI	M. Fakhry	eg	9.0	0.0	1.0	23.0	37.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2022.0	al-ahly	MEI	Mohamed Fakhri	eg	0.0	0.0	0.0	23.0	37.0	https://cdn.resfu.com/img_data/players/medium/743540.jpg?
2022.0	al-ahly	MEI	Mohamed Mahmoud	eg	11.0	1.0	1.0	24.0	34.0	https://cdn.resfu.com/img_data/players/medium/426116.jpg?
2022.0	al-ahly	MEI	Ali Hamdy	eg	0.0	0.0	0.0	23.0	34.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2022.0	al-ahly	MEI	Ahmed Sayed	eg	2.0	0.0	0.0	23.0	34.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2022.0	al-ahly	MEI	Ahmed Nabil Koka	eg	6.0	0.0	0.0	21.0	36.0	https://cdn.resfu.com/img_data/players/medium/3206958.jpg?
2022.0	al-ahly	ATA	Mido Nabil	eg	5.0	0.0	0.0	17.0	30.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2022.0	al-ahly	ATA	Mohamed Nosseir	eg	2.0	0.0	0.0	23.0	32.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2022.0	al-ahly	ATA	M. Sherif	eg	22.0	7.0	2.0	26.0	65.0	https://cdn.resfu.com/img_data/players/medium/179845.jpg?
2022.0	al-ahly	ATA	P. Tau	za	20.0	5.0	0.0	28.0	61.0	https://cdn.resfu.com/img_data/players/medium/245993.jpg?
2022.0	al-ahly	ATA	H. El Shahat	eg	19.0	4.0	4.0	30.0	60.0	https://cdn.resfu.com/img_data/players/medium/313251.jpg?
2022.0	al-ahly	ATA	T. Mohamed	eg	14.0	2.0	0.0	25.0	58.0	https://cdn.resfu.com/img_data/players/medium/309254.jpg?
2022.0	al-ahly	ATA	Mahmoud Kahraba	eg	0.0	0.0	0.0	28.0	53.0	https://cdn.resfu.com/img_data/players/medium/406965.jpg?
2022.0	al-ahly	ATA	J. Ajayi	ng	0.0	0.0	0.0	26.0	0.0	https://cdn.resfu.com/img_data/players/medium/302043.jpg?
2022.0	al-ahly	ATA	H. Hassan	eg	21.0	2.0	1.0	29.0	47.0	https://cdn.resfu.com/img_data/players/medium/342840.jpg?
2022.0	al-ahly	ATA	L. Miquissone	mz	21.0	4.0	0.0	27.0	51.0	https://cdn.resfu.com/img_data/players/medium/304456.jpg?
2022.0	al-ahly	ATA	S. Mohsen	eg	16.0	1.0	1.0	24.0	50.0	https://cdn.resfu.com/img_data/players/medium/383509.jpg?
2022.0	al-ahly	ATA	Ammar Hamdy	eg	4.0	0.0	0.0	23.0	49.0	https://cdn.resfu.com/img_data/players/medium/736569.jpg?
2022.0	al-ahly	ATA	Mohamed Hamdi	eg	0.0	0.0	0.0	31.0	46.0	https://cdn.resfu.com/img_data/players/medium/313473.jpg?
2022.0	al-ahly	ATA	Zeyad Tarek	eg	14.0	2.0	1.0	22.0	37.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2022.0	al-ahly	ATA	A. Mohamed	eg	6.0	3.0	0.0	20.0	36.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2022.0	al-ahly	ATA	A. Amr	eg	2.0	0.0	0.0	30.0	25.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2021.0	al-ahly	GOL	A. Junior	eg	0.0	0.0	0.0	30.0	0.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2021.0	al-ahly	GOL	M. El Shenawy	eg	26.0	0.0	0.0	33.0	68.0	https://cdn.resfu.com/img_data/players/medium/377088.jpg?
2021.0	al-ahly	ZAG	Aly Lotfi	eg	8.0	11.0	0.0	32.0	46.0	https://cdn.resfu.com/img_data/players/medium/389548.jpg?
2021.0	al-ahly	ZAG	M. Shobeir	eg	1.0	1.0	0.0	21.0	36.0	https://cdn.resfu.com/img_data/players/medium/961438.jpg?
2021.0	al-ahly	ZAG	Hamza Alaa	eg	0.0	0.0	0.0	20.0	25.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2021.0	al-ahly	ZAG	A. Maâloul	tn	23.0	5.0	12.0	31.0	67.0	https://cdn.resfu.com/img_data/players/medium/246121.jpg?
2021.0	al-ahly	ZAG	Yasser Ibrahim	eg	18.0	1.0	0.0	28.0	64.0	https://cdn.resfu.com/img_data/players/medium/296476.jpg?
2021.0	al-ahly	ZAG	A. Ashraf	eg	25.0	0.0	1.0	30.0	63.0	https://cdn.resfu.com/img_data/players/medium/295080.jpg?
2021.0	al-ahly	ZAG	Akram Tawfik	eg	21.0	1.0	4.0	24.0	60.0	https://cdn.resfu.com/img_data/players/medium/419357.jpg?
2021.0	al-ahly	ZAG	M. Hany	eg	22.0	0.0	1.0	25.0	60.0	https://cdn.resfu.com/img_data/players/medium/296477.jpg?
2021.0	al-ahly	ZAG	R. Rabia	eg	16.0	0.0	1.0	28.0	59.0	https://cdn.resfu.com/img_data/players/medium/159420.jpg?
2021.0	al-ahly	ZAG	B. Benoun	ma	20.0	2.0	1.0	28.0	59.0	https://cdn.resfu.com/img_data/players/medium/475842.jpg?
2021.0	al-ahly	ZAG	S. Samir	eg	6.0	0.0	0.0	32.0	55.0	https://cdn.resfu.com/img_data/players/medium/139018.jpg?
2021.0	al-ahly	MEI	Ahmed Ramadan	eg	11.0	0.0	0.0	24.0	53.0	https://cdn.resfu.com/img_data/players/medium/723258.jpg?
2021.0	al-ahly	MEI	M. Shokry	eg	1.0	0.0	0.0	22.0	46.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2021.0	al-ahly	MEI	Mahmoud Metwally	eg	1.0	0.0	0.0	28.0	46.0	https://cdn.resfu.com/img_data/players/medium/1017943.jpg?
2021.0	al-ahly	MEI	Mahmoud Waheed	eg	10.0	0.0	0.0	27.0	45.0	https://cdn.resfu.com/img_data/players/medium/309295.jpg?
2021.0	al-ahly	MEI	M. Hossam	eg	0.0	0.0	0.0	23.0	0.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2021.0	al-ahly	MEI	A. El Solia	eg	25.0	2.0	4.0	31.0	67.0	https://cdn.resfu.com/img_data/players/medium/375499.jpg?
2021.0	al-ahly	MEI	A. Dieng	ml	33.0	0.0	1.0	24.0	62.0	https://cdn.resfu.com/img_data/players/medium/313080.jpg?
2021.0	al-ahly	MEI	Hamdi Fathi	eg	21.0	0.0	3.0	27.0	65.0	https://cdn.resfu.com/img_data/players/medium/426236.jpg?
2021.0	al-ahly	MEI	Afsha	eg	31.0	6.0	8.0	25.0	65.0	https://cdn.resfu.com/img_data/players/medium/386605.jpg?
2021.0	al-ahly	MEI	K. Walid	eg	1.0	0.0	0.0	24.0	53.0	https://cdn.resfu.com/img_data/players/medium/297711.jpg?
2021.0	al-ahly	MEI	Nasser Maher	eg	5.0	0.0	0.0	24.0	53.0	https://cdn.resfu.com/img_data/players/medium/354064.jpg?
2021.0	al-ahly	MEI	W. Soliman	eg	11.0	3.0	0.0	37.0	46.0	https://cdn.resfu.com/img_data/players/medium/159421.jpg?
2021.0	al-ahly	ATA	Mohamed Mahmoud	eg	0.0	0.0	0.0	23.0	34.0	https://cdn.resfu.com/img_data/players/medium/426116.jpg?
2021.0	al-ahly	ATA	A. Badr	eg	0.0	0.0	0.0	20.0	34.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2021.0	al-ahly	ATA	Ahmed Nabil Koka	eg	5.0	0.0	0.0	20.0	36.0	https://cdn.resfu.com/img_data/players/medium/3206958.jpg?
2021.0	al-ahly	ATA	M. Sherif	eg	31.0	20.0	1.0	25.0	65.0	https://cdn.resfu.com/img_data/players/medium/179845.jpg?
2021.0	al-ahly	ATA	H. El Shahat	eg	30.0	9.0	10.0	29.0	60.0	https://cdn.resfu.com/img_data/players/medium/313251.jpg?
2021.0	al-ahly	ATA	T. Mohamed	eg	24.0	3.0	2.0	24.0	58.0	https://cdn.resfu.com/img_data/players/medium/309254.jpg?
2021.0	al-ahly	ATA	Mahmoud Kahraba	eg	26.0	8.0	2.0	27.0	53.0	https://cdn.resfu.com/img_data/players/medium/406965.jpg?
2021.0	al-ahly	ATA	J. Ajayi	ng	10.0	2.0	0.0	25.0	0.0	https://cdn.resfu.com/img_data/players/medium/302043.jpg?
2021.0	al-ahly	ATA	M. Mohsen	eg	16.0	0.0	1.0	32.0	48.0	https://cdn.resfu.com/img_data/players/medium/181445.jpg?
2021.0	al-ahly	ATA	S. Mohsen	eg	23.0	5.0	1.0	23.0	50.0	https://cdn.resfu.com/img_data/players/medium/383509.jpg?
2021.0	al-ahly	ATA	W. Bwalya	cd	20.0	3.0	0.0	26.0	49.0	https://cdn.resfu.com/img_data/players/medium/831985.jpg?
2021.0	al-ahly	ATA	Zeyad Tarek	eg	0.0	0.0	0.0	21.0	37.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2020.0	al-ahly	GOL	Elwensh	eg	0.0	0.0	0.0	30.0	0.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2020.0	al-ahly	GOL	M. Shoukry	eg	0.0	0.0	0.0	30.0	0.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2020.0	al-ahly	ZAG	M. El Shenawy	eg	31.0	8.0	1.0	32.0	68.0	https://cdn.resfu.com/img_data/players/medium/377088.jpg?
2020.0	al-ahly	ZAG	S. Ekramy	eg	0.0	0.0	0.0	37.0	54.0	https://cdn.resfu.com/img_data/players/medium/1320.jpg?
2020.0	al-ahly	ZAG	Aly Lotfi	eg	4.0	0.0	0.0	31.0	46.0	https://cdn.resfu.com/img_data/players/medium/389548.jpg?
2020.0	al-ahly	ZAG	M. Shobeir	eg	0.0	0.0	0.0	20.0	36.0	https://cdn.resfu.com/img_data/players/medium/961438.jpg?
2020.0	al-ahly	ZAG	A. Maâloul	tn	24.0	5.0	5.0	30.0	67.0	https://cdn.resfu.com/img_data/players/medium/246121.jpg?
2020.0	al-ahly	ZAG	Yasser Ibrahim	eg	14.0	1.0	0.0	27.0	64.0	https://cdn.resfu.com/img_data/players/medium/296476.jpg?
2020.0	al-ahly	ZAG	A. Ashraf	eg	27.0	0.0	2.0	29.0	63.0	https://cdn.resfu.com/img_data/players/medium/295080.jpg?
2020.0	al-ahly	ZAG	M. Hany	eg	29.0	1.0	4.0	24.0	60.0	https://cdn.resfu.com/img_data/players/medium/296477.jpg?
2020.0	al-ahly	ZAG	R. Rabia	eg	22.0	0.0	0.0	27.0	59.0	https://cdn.resfu.com/img_data/players/medium/159420.jpg?
2020.0	al-ahly	ZAG	A. Fathy	eg	20.0	0.0	1.0	36.0	53.0	https://cdn.resfu.com/img_data/players/medium/43267.jpg?
2020.0	al-ahly	ZAG	M. Alaa	eg	0.0	0.0	0.0	29.0	55.0	https://cdn.resfu.com/img_data/players/medium/139017.jpg?
2020.0	al-ahly	ZAG	S. Samir	eg	2.0	0.0	0.0	31.0	55.0	https://cdn.resfu.com/img_data/players/medium/139018.jpg?
2020.0	al-ahly	MEI	H. Nagguez	tn	0.0	0.0	0.0	28.0	53.0	https://cdn.resfu.com/img_data/players/medium/324572.jpg?
2020.0	al-ahly	MEI	Mahmoud Metwally	eg	11.0	0.0	0.0	27.0	46.0	https://cdn.resfu.com/img_data/players/medium/1017943.jpg?
2020.0	al-ahly	MEI	M. Shokry	eg	0.0	0.0	0.0	21.0	46.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2020.0	al-ahly	MEI	Mahmoud Waheed	eg	11.0	0.0	0.0	26.0	45.0	https://cdn.resfu.com/img_data/players/medium/309295.jpg?
2020.0	al-ahly	MEI	Mohamed El Maghrabi	eg	0.0	0.0	0.0	19.0	46.0	https://cdn.resfu.com/img_data/players/medium/985062.jpg?
2020.0	al-ahly	MEI	A. Dieng	ml	27.0	1.0	0.0	23.0	62.0	https://cdn.resfu.com/img_data/players/medium/313080.jpg?
2020.0	al-ahly	MEI	Hamdi Fathi	eg	18.0	3.0	0.0	26.0	65.0	https://cdn.resfu.com/img_data/players/medium/426236.jpg?
2020.0	al-ahly	MEI	Afsha	eg	3.0	0.0	0.0	24.0	65.0	https://cdn.resfu.com/img_data/players/medium/386605.jpg?
2020.0	al-ahly	MEI	S. Gomaa	eg	3.0	0.0	0.0	27.0	41.0	https://cdn.resfu.com/img_data/players/medium/139022.jpg?
2020.0	al-ahly	MEI	K. Walid	eg	0.0	0.0	0.0	23.0	53.0	https://cdn.resfu.com/img_data/players/medium/297711.jpg?
2020.0	al-ahly	MEI	W. Soliman	eg	29.0	9.0	0.0	36.0	46.0	https://cdn.resfu.com/img_data/players/medium/159421.jpg?
2020.0	al-ahly	MEI	H. Ashour	eg	3.0	0.0	0.0	34.0	39.0	https://cdn.resfu.com/img_data/players/medium/159426.jpg?
2020.0	al-ahly	MEI	Mohamed Fakhri	eg	2.0	0.0	1.0	21.0	37.0	https://cdn.resfu.com/img_data/players/medium/743540.jpg?
2020.0	al-ahly	MEI	Mohamed Mahmoud	eg	0.0	0.0	0.0	22.0	34.0	https://cdn.resfu.com/img_data/players/medium/426116.jpg?
2020.0	al-ahly	MEI	A. Badr	eg	5.0	0.0	0.0	19.0	34.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2020.0	al-ahly	ATA	M. Magdi Kafsha	eg	27.0	5.0	3.0	32.0	0.0	https://cdn.resfu.com/img_data/players/medium/494315.jpg?
2020.0	al-ahly	ATA	M. Zakaria	eg	0.0	0.0	0.0	32.0	0.0	https://cdn.resfu.com/img_data/players/medium/180111.jpg?
2020.0	al-ahly	ATA	Zizo	eg	0.0	0.0	0.0	24.0	68.0	https://cdn.resfu.com/img_data/players/medium/288448.jpg?
2020.0	al-ahly	ATA	A. Badji	sn	17.0	4.0	4.0	23.0	65.0	https://cdn.resfu.com/img_data/players/medium/323181.jpg?
2020.0	al-ahly	ATA	R. Sobhi	eg	6.0	4.0	0.0	23.0	61.0	https://cdn.resfu.com/img_data/players/medium/296467.jpg?
2020.0	al-ahly	ATA	H. El Shahat	eg	19.0	5.0	1.0	28.0	60.0	https://cdn.resfu.com/img_data/players/medium/313251.jpg?
2020.0	al-ahly	ATA	Geraldo	ao	16.0	2.0	1.0	29.0	58.0	https://cdn.resfu.com/img_data/players/medium/104525.jpg?
2020.0	al-ahly	ATA	Mahmoud Kahraba	eg	15.0	5.0	1.0	26.0	53.0	https://cdn.resfu.com/img_data/players/medium/406965.jpg?
2020.0	al-ahly	ATA	Ounajem	ma	0.0	0.0	0.0	28.0	53.0	https://cdn.resfu.com/img_data/players/medium/302647.jpg?
2020.0	al-ahly	ATA	J. Ajayi	ng	29.0	7.0	4.0	24.0	0.0	https://cdn.resfu.com/img_data/players/medium/302043.jpg?
2020.0	al-ahly	ATA	M. Mohsen	eg	25.0	7.0	0.0	31.0	48.0	https://cdn.resfu.com/img_data/players/medium/181445.jpg?
2020.0	al-ahly	ATA	A. El Sheikh	eg	20.0	4.0	1.0	28.0	46.0	https://cdn.resfu.com/img_data/players/medium/296445.jpg?
2020.0	al-ahly	ATA	Shady Radwan	eg	2.0	0.0	0.0	19.0	25.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2019.0	al-ahly	GOL	M. El Shenawy	eg	23.0	0.0	0.0	31.0	68.0	https://cdn.resfu.com/img_data/players/medium/377088.jpg?
2019.0	al-ahly	GOL	S. Ekramy	eg	8.0	0.0	0.0	36.0	54.0	https://cdn.resfu.com/img_data/players/medium/1320.jpg?
2019.0	al-ahly	ZAG	Aly Lotfi	eg	3.0	4.0	0.0	30.0	46.0	https://cdn.resfu.com/img_data/players/medium/389548.jpg?
2019.0	al-ahly	ZAG	A. Maâloul	tn	26.0	8.0	0.0	29.0	67.0	https://cdn.resfu.com/img_data/players/medium/246121.jpg?
2019.0	al-ahly	ZAG	Yasser Ibrahim	eg	13.0	0.0	0.0	26.0	64.0	https://cdn.resfu.com/img_data/players/medium/296476.jpg?
2019.0	al-ahly	ZAG	A. Ashraf	eg	30.0	2.0	0.0	28.0	63.0	https://cdn.resfu.com/img_data/players/medium/295080.jpg?
2019.0	al-ahly	ZAG	M. Hany	eg	20.0	1.0	0.0	23.0	60.0	https://cdn.resfu.com/img_data/players/medium/296477.jpg?
2019.0	al-ahly	ZAG	R. Rabia	eg	6.0	0.0	0.0	26.0	59.0	https://cdn.resfu.com/img_data/players/medium/159420.jpg?
2019.0	al-ahly	ZAG	Mohamed Naguib	eg	2.0	0.0	0.0	36.0	56.0	https://cdn.resfu.com/img_data/players/medium/301536.jpg?
2019.0	al-ahly	ZAG	A. Fathy	eg	15.0	0.0	0.0	35.0	53.0	https://cdn.resfu.com/img_data/players/medium/43267.jpg?
2019.0	al-ahly	ZAG	S. Rahil	eg	1.0	0.0	0.0	32.0	55.0	https://cdn.resfu.com/img_data/players/medium/305596.jpg?
2019.0	al-ahly	ZAG	S. Samir	eg	13.0	0.0	0.0	30.0	55.0	https://cdn.resfu.com/img_data/players/medium/139018.jpg?
2019.0	al-ahly	ZAG	S. Coulibaly	ml	9.0	1.0	0.0	31.0	47.0	https://cdn.resfu.com/img_data/players/medium/309952.jpg?
2019.0	al-ahly	ZAG	Mahmoud El Gazzar	eg	0.0	0.0	0.0	21.0	50.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2019.0	al-ahly	MEI	Mahmoud Waheed	eg	1.0	0.0	0.0	25.0	45.0	https://cdn.resfu.com/img_data/players/medium/309295.jpg?
2019.0	al-ahly	MEI	Basem Ali	eg	6.0	0.0	0.0	31.0	43.0	https://cdn.resfu.com/img_data/players/medium/426336.jpg?
2019.0	al-ahly	MEI	A. El Solia	eg	28.0	2.0	0.0	29.0	67.0	https://cdn.resfu.com/img_data/players/medium/375499.jpg?
2019.0	al-ahly	MEI	Hamdi Fathi	eg	13.0	2.0	0.0	25.0	65.0	https://cdn.resfu.com/img_data/players/medium/426236.jpg?
2019.0	al-ahly	MEI	S. Gomaa	eg	13.0	2.0	0.0	26.0	41.0	https://cdn.resfu.com/img_data/players/medium/139022.jpg?
2019.0	al-ahly	MEI	K. Walid	eg	17.0	2.0	0.0	22.0	53.0	https://cdn.resfu.com/img_data/players/medium/297711.jpg?
2019.0	al-ahly	MEI	Nasser Maher	eg	23.0	1.0	0.0	22.0	53.0	https://cdn.resfu.com/img_data/players/medium/354064.jpg?
2019.0	al-ahly	MEI	W. Soliman	eg	15.0	1.0	0.0	35.0	46.0	https://cdn.resfu.com/img_data/players/medium/159421.jpg?
2019.0	al-ahly	MEI	H. Ashour	eg	11.0	0.0	0.0	33.0	39.0	https://cdn.resfu.com/img_data/players/medium/159426.jpg?
2019.0	al-ahly	MEI	H. Mohamed	eg	17.0	0.0	0.0	29.0	44.0	https://cdn.resfu.com/img_data/players/medium/296466.jpg?
2019.0	al-ahly	MEI	Mohamed Mahmoud	eg	2.0	0.0	0.0	21.0	34.0	https://cdn.resfu.com/img_data/players/medium/426116.jpg?
2019.0	al-ahly	MEI	M. Zakaria	eg	5.0	1.0	0.0	31.0	0.0	https://cdn.resfu.com/img_data/players/medium/180111.jpg?
2019.0	al-ahly	MEI	M. Sherif	eg	6.0	2.0	0.0	23.0	65.0	https://cdn.resfu.com/img_data/players/medium/179845.jpg?
2019.0	al-ahly	MEI	R. Sobhi	eg	18.0	2.0	0.0	22.0	61.0	https://cdn.resfu.com/img_data/players/medium/296467.jpg?
2019.0	al-ahly	ATA	H. El Shahat	eg	17.0	4.0	0.0	27.0	60.0	https://cdn.resfu.com/img_data/players/medium/313251.jpg?
2019.0	al-ahly	ATA	W. Azarou	ma	23.0	6.0	0.0	24.0	60.0	https://cdn.resfu.com/img_data/players/medium/379585.jpg?
2019.0	al-ahly	ATA	Geraldo	ao	17.0	3.0	0.0	28.0	58.0	https://cdn.resfu.com/img_data/players/medium/104525.jpg?
2019.0	al-ahly	ATA	Ahmed Alaaeldin	qa	5.0	0.0	0.0	26.0	53.0	https://cdn.resfu.com/img_data/players/medium/211618.jpg?
2019.0	al-ahly	ATA	J. Ajayi	ng	15.0	4.0	0.0	23.0	0.0	https://cdn.resfu.com/img_data/players/medium/302043.jpg?
2019.0	al-ahly	ATA	I. Mohareb	eg	9.0	0.0	0.0	27.0	53.0	https://cdn.resfu.com/img_data/players/medium/311082.jpg?
2019.0	al-ahly	ATA	M. Mohsen	eg	16.0	6.0	0.0	30.0	48.0	https://cdn.resfu.com/img_data/players/medium/181445.jpg?
2019.0	al-ahly	ATA	S. Mohsen	eg	10.0	2.0	0.0	21.0	50.0	https://cdn.resfu.com/img_data/players/medium/383509.jpg?
2019.0	al-ahly	ATA	Ammar Hamdy	eg	0.0	0.0	0.0	20.0	49.0	https://cdn.resfu.com/img_data/players/medium/736569.jpg?
2019.0	al-ahly	ATA	A. El Sheikh	eg	8.0	3.0	0.0	27.0	46.0	https://cdn.resfu.com/img_data/players/medium/296445.jpg?
2019.0	al-ahly	ATA	Mostafa El Badry	eg	0.0	0.0	0.0	22.0	45.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2019.0	al-ahly	ATA	Mido Gaber	eg	4.0	0.0	0.0	27.0	44.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2019.0	al-ahly	ATA	A. Hamoudi	eg	4.0	0.0	0.0	29.0	37.0	https://cdn.resfu.com/img_data/players/medium/181472.jpg?
2018.0	al-ahly	GOL	M. El Shenawy	eg	23.0	0.0	0.0	30.0	68.0	https://cdn.resfu.com/img_data/players/medium/377088.jpg?
2018.0	al-ahly	GOL	S. Ekramy	eg	7.0	0.0	0.0	35.0	54.0	https://cdn.resfu.com/img_data/players/medium/1320.jpg?
2018.0	al-ahly	ZAG	Aly Lotfi	eg	2.0	1.0	0.0	29.0	46.0	https://cdn.resfu.com/img_data/players/medium/389548.jpg?
2018.0	al-ahly	ZAG	A. Maâloul	tn	13.0	0.0	2.0	28.0	67.0	https://cdn.resfu.com/img_data/players/medium/246121.jpg?
2018.0	al-ahly	ZAG	A. Ashraf	eg	29.0	2.0	1.0	27.0	63.0	https://cdn.resfu.com/img_data/players/medium/295080.jpg?
2018.0	al-ahly	ZAG	Akram Tawfik	eg	4.0	0.0	0.0	21.0	60.0	https://cdn.resfu.com/img_data/players/medium/419357.jpg?
2018.0	al-ahly	ZAG	M. Hany	eg	19.0	1.0	0.0	22.0	60.0	https://cdn.resfu.com/img_data/players/medium/296477.jpg?
2018.0	al-ahly	ZAG	R. Rabia	eg	6.0	0.0	0.0	25.0	59.0	https://cdn.resfu.com/img_data/players/medium/159420.jpg?
2018.0	al-ahly	ZAG	Mohamed Naguib	eg	15.0	0.0	0.0	35.0	56.0	https://cdn.resfu.com/img_data/players/medium/301536.jpg?
