year	club	position	name	country	matchs	goals	assists	age	ovr	image
2022.0	argentinos-juniors	GOL	F. Lanzillotta	ar	27.0	0.0	0.0	30.0	77.0	https://cdn.resfu.com/img_data/players/medium/135961.jpg?
2022.0	argentinos-juniors	GOL	Miguel Acosta	ar	0.0	0.0	0.0	21.0	37.0	https://cdn.resfu.com/img_data/players/medium/920186.jpg?
2022.0	argentinos-juniors	ZAG	K. Mac Allister	ar	17.0	2.0	0.0	25.0	79.0	https://cdn.resfu.com/img_data/players/medium/317952.jpg?
2022.0	argentinos-juniors	ZAG	L. Villalba	ar	25.0	0.0	2.0	28.0	79.0	https://cdn.resfu.com/img_data/players/medium/146113.jpg?
2022.0	argentinos-juniors	ZAG	M. Torrén	ar	20.0	2.0	0.0	34.0	78.0	https://cdn.resfu.com/img_data/players/medium/71665.jpg?
2022.0	argentinos-juniors	ZAG	L. Sánchez	ar	24.0	1.0	1.0	28.0	66.0	https://cdn.resfu.com/img_data/players/medium/278951.jpg?
2022.0	argentinos-juniors	ZAG	L. González	ar	11.0	0.0	1.0	28.0	65.0	https://cdn.resfu.com/img_data/players/medium/198569.jpg?
2022.0	argentinos-juniors	ZAG	M. Bittolo	ar	16.0	0.0	0.0	32.0	65.0	https://cdn.resfu.com/img_data/players/medium/72140.jpg?
2022.0	argentinos-juniors	ZAG	L. Gomez	ar	9.0	0.0	0.0	26.0	57.0	https://cdn.resfu.com/img_data/players/medium/314227.jpg?
2022.0	argentinos-juniors	MEI	P. Minissale	ar	6.0	0.0	0.0	21.0	52.0	https://cdn.resfu.com/img_data/players/medium/923857.jpg?
2022.0	argentinos-juniors	MEI	Marco Di Cesare	ar	8.0	0.0	0.0	20.0	52.0	https://cdn.resfu.com/img_data/players/medium/923891.jpg?
2022.0	argentinos-juniors	MEI	F. Moyano	ar	25.0	1.0	0.0	25.0	72.0	https://cdn.resfu.com/img_data/players/medium/357581.jpg?
2022.0	argentinos-juniors	MEI	G. Carabajal	ar	11.0	2.0	2.0	31.0	71.0	https://cdn.resfu.com/img_data/players/medium/159217.jpg?
2022.0	argentinos-juniors	MEI	A. Rodríguez	uy	15.0	1.0	0.0	22.0	70.0	https://cdn.resfu.com/img_data/players/medium/365320.jpg?
2022.0	argentinos-juniors	MEI	A. Roa	co	18.0	1.0	2.0	29.0	68.0	https://cdn.resfu.com/img_data/players/medium/248200.jpg?
2022.0	argentinos-juniors	MEI	Federico Redondo	ar	14.0	0.0	0.0	19.0	47.0	https://cdn.resfu.com/img_data/players/medium/3140048.jpg?
2022.0	argentinos-juniors	MEI	Y. González	ar	0.0	0.0	0.0	20.0	41.0	https://cdn.resfu.com/img_data/players/medium/825131.jpg?
2022.0	argentinos-juniors	MEI	Matías Lugo	ar	1.0	0.0	0.0	21.0	36.0	https://cdn.resfu.com/img_data/players/medium/923994.jpg?
2022.0	argentinos-juniors	ATA	G. Ávalos	py	19.0	5.0	4.0	32.0	78.0	https://cdn.resfu.com/img_data/players/medium/232229.jpg?
2022.0	argentinos-juniors	ATA	J. Cabrera	uy	25.0	2.0	2.0	30.0	76.0	https://cdn.resfu.com/img_data/players/medium/192295.jpg?
2022.0	argentinos-juniors	ATA	N. Reniero	ar	21.0	2.0	3.0	27.0	71.0	https://cdn.resfu.com/img_data/players/medium/311979.jpg?
2022.0	argentinos-juniors	ATA	T. Nuss	ar	21.0	3.0	1.0	21.0	61.0	https://cdn.resfu.com/img_data/players/medium/848099.jpg?
2022.0	argentinos-juniors	ATA	G. Verón	ar	27.0	6.0	0.0	21.0	63.0	https://cdn.resfu.com/img_data/players/medium/618251.jpg?
2022.0	argentinos-juniors	ATA	David Zalazar	ar	11.0	1.0	0.0	20.0	45.0	https://cdn.resfu.com/img_data/players/medium/923972.jpg?
2022.0	argentinos-juniors	ATA	J. Herrera	ar	20.0	1.0	2.0	19.0	47.0	https://cdn.resfu.com/img_data/players/medium/3281669.jpg?
2022.0	argentinos-juniors	ATA	Lautaro Ovando	ar	6.0	0.0	0.0	19.0	37.0	https://cdn.resfu.com/img_data/players/medium/885966.jpg?
2021.0	argentinos-juniors	GOL	F. Lanzillotta	ar	15.0	0.0	0.0	29.0	77.0	https://cdn.resfu.com/img_data/players/medium/135961.jpg?
2021.0	argentinos-juniors	GOL	L. Chávez	ar	11.0	0.0	0.0	26.0	77.0	https://cdn.resfu.com/img_data/players/medium/227525.jpg?
2021.0	argentinos-juniors	ZAG	K. Mac Allister	ar	23.0	2.0	0.0	24.0	79.0	https://cdn.resfu.com/img_data/players/medium/317952.jpg?
2021.0	argentinos-juniors	ZAG	L. Villalba	ar	23.0	1.0	1.0	27.0	79.0	https://cdn.resfu.com/img_data/players/medium/146113.jpg?
2021.0	argentinos-juniors	ZAG	M. Torrén	ar	16.0	0.0	0.0	33.0	78.0	https://cdn.resfu.com/img_data/players/medium/71665.jpg?
2021.0	argentinos-juniors	ZAG	L. Gomez	ar	14.0	0.0	1.0	25.0	57.0	https://cdn.resfu.com/img_data/players/medium/314227.jpg?
2021.0	argentinos-juniors	ZAG	P. Minissale	ar	9.0	0.0	0.0	20.0	52.0	https://cdn.resfu.com/img_data/players/medium/923857.jpg?
2021.0	argentinos-juniors	ZAG	Marco Di Cesare	ar	5.0	0.0	0.0	19.0	52.0	https://cdn.resfu.com/img_data/players/medium/923891.jpg?
2021.0	argentinos-juniors	MEI	F. Vera	ar	3.0	0.0	0.0	21.0	77.0	https://cdn.resfu.com/img_data/players/medium/365506.jpg?
2021.0	argentinos-juniors	MEI	F. Moyano	ar	21.0	0.0	1.0	24.0	72.0	https://cdn.resfu.com/img_data/players/medium/357581.jpg?
2021.0	argentinos-juniors	MEI	G. Carabajal	ar	22.0	4.0	4.0	30.0	71.0	https://cdn.resfu.com/img_data/players/medium/159217.jpg?
2021.0	argentinos-juniors	MEI	C. Florentín	ar	22.0	2.0	2.0	22.0	70.0	https://cdn.resfu.com/img_data/players/medium/864254.jpg?
2021.0	argentinos-juniors	MEI	E. Kalinski	ar	10.0	0.0	0.0	34.0	60.0	https://cdn.resfu.com/img_data/players/medium/74201.jpg?
2021.0	argentinos-juniors	MEI	Matías Galarza	ar	1.0	0.0	1.0	19.0	56.0	https://cdn.resfu.com/img_data/players/medium/923849.jpg?
2021.0	argentinos-juniors	MEI	Y. González	ar	0.0	0.0	0.0	19.0	41.0	https://cdn.resfu.com/img_data/players/medium/825131.jpg?
2021.0	argentinos-juniors	ATA	G. Ávalos	py	15.0	4.0	0.0	31.0	78.0	https://cdn.resfu.com/img_data/players/medium/232229.jpg?
2021.0	argentinos-juniors	ATA	J. Cabrera	uy	22.0	1.0	2.0	29.0	76.0	https://cdn.resfu.com/img_data/players/medium/192295.jpg?
2021.0	argentinos-juniors	ATA	N. Reniero	ar	25.0	5.0	0.0	26.0	71.0	https://cdn.resfu.com/img_data/players/medium/311979.jpg?
2021.0	argentinos-juniors	ATA	M. Godoy	ar	0.0	0.0	0.0	19.0	66.0	https://cdn.resfu.com/img_data/players/medium/668338.jpg?
2021.0	argentinos-juniors	ATA	M. Coronel	ar	17.0	4.0	2.0	23.0	56.0	https://cdn.resfu.com/img_data/players/medium/359359.jpg?
2021.0	argentinos-juniors	ATA	Lautaro Ovando	ar	11.0	0.0	0.0	18.0	37.0	https://cdn.resfu.com/img_data/players/medium/885966.jpg?
2021.0	argentinos-juniors	ATA	J. Campaña	co	0.0	0.0	0.0	19.0	34.0	https://cdn.resfu.com/img_data/players/medium/845898.jpg?
2020.0	argentinos-juniors	GOL	L. Chávez	ar	23.0	0.0	0.0	25.0	77.0	https://cdn.resfu.com/img_data/players/medium/227525.jpg?
2020.0	argentinos-juniors	GOL	L. Finochietto	ar	0.0	0.0	0.0	23.0	47.0	https://cdn.resfu.com/img_data/players/medium/380171.jpg?
2020.0	argentinos-juniors	ZAG	Miguel Acosta	ar	0.0	0.0	0.0	19.0	37.0	https://cdn.resfu.com/img_data/players/medium/920186.jpg?
2020.0	argentinos-juniors	ZAG	N. Forastiero	ar	0.0	0.0	0.0	22.0	37.0	https://cdn.resfu.com/img_data/players/medium/855084.jpg?
2020.0	argentinos-juniors	ZAG	K. Mac Allister	ar	2.0	0.0	0.0	23.0	79.0	https://cdn.resfu.com/img_data/players/medium/317952.jpg?
2020.0	argentinos-juniors	ZAG	M. Torrén	ar	22.0	1.0	1.0	32.0	78.0	https://cdn.resfu.com/img_data/players/medium/71665.jpg?
2020.0	argentinos-juniors	ZAG	E. Gómez	ar	22.0	1.0	1.0	26.0	74.0	https://cdn.resfu.com/img_data/players/medium/200844.jpg?
2020.0	argentinos-juniors	ZAG	C. Quintana	ar	20.0	2.0	0.0	32.0	70.0	https://cdn.resfu.com/img_data/players/medium/72055.jpg?
2020.0	argentinos-juniors	ZAG	J. Sandoval	uy	20.0	0.0	1.0	33.0	65.0	https://cdn.resfu.com/img_data/players/medium/151434.jpg?
2020.0	argentinos-juniors	ZAG	M. Centurión	ar	1.0	0.0	0.0	21.0	60.0	https://cdn.resfu.com/img_data/players/medium/855085.jpg?
2020.0	argentinos-juniors	ZAG	A. Aleo	ar	0.0	0.0	0.0	22.0	51.0	https://cdn.resfu.com/img_data/players/medium/652416.jpg?
2020.0	argentinos-juniors	ZAG	A. Barquett	ar	0.0	0.0	0.0	21.0	40.0	https://cdn.resfu.com/img_data/players/medium/836263.jpg?
2020.0	argentinos-juniors	MEI	M. Angeleri	ar	8.0	0.0	0.0	37.0	0.0	https://cdn.resfu.com/img_data/players/medium/17071.jpg?
2020.0	argentinos-juniors	MEI	M. Caruzzo	ar	2.0	0.0	0.0	36.0	0.0	https://cdn.resfu.com/img_data/players/medium/71714.jpg?
2020.0	argentinos-juniors	MEI	F. Vera	ar	14.0	1.0	0.0	20.0	77.0	https://cdn.resfu.com/img_data/players/medium/365506.jpg?
2020.0	argentinos-juniors	MEI	F. Moyano	ar	19.0	0.0	0.0	23.0	72.0	https://cdn.resfu.com/img_data/players/medium/357581.jpg?
2020.0	argentinos-juniors	MEI	C. Florentín	ar	5.0	0.0	0.0	21.0	70.0	https://cdn.resfu.com/img_data/players/medium/864254.jpg?
2020.0	argentinos-juniors	MEI	M. Romero	ar	14.0	0.0	1.0	24.0	67.0	https://cdn.resfu.com/img_data/players/medium/275447.jpg?
2020.0	argentinos-juniors	MEI	I. Colman	ar	12.0	0.0	1.0	25.0	61.0	https://cdn.resfu.com/img_data/players/medium/237059.jpg?
2020.0	argentinos-juniors	MEI	F. Mac Allister	ar	21.0	1.0	1.0	25.0	62.0	https://cdn.resfu.com/img_data/players/medium/317249.jpg?
2020.0	argentinos-juniors	MEI	F. Montero	ar	7.0	0.0	0.0	32.0	60.0	https://cdn.resfu.com/img_data/players/medium/111862.jpg?
2020.0	argentinos-juniors	MEI	T. Andrade	ar	3.0	0.0	0.0	24.0	58.0	https://cdn.resfu.com/img_data/players/medium/325270.jpg?
2020.0	argentinos-juniors	MEI	Franco Ibarra	ar	1.0	0.0	0.0	19.0	53.0	https://cdn.resfu.com/img_data/players/medium/902925.jpg?
2020.0	argentinos-juniors	MEI	D. Sosa	ar	15.0	0.0	2.0	29.0	57.0	https://cdn.resfu.com/img_data/players/medium/241213.jpg?
2020.0	argentinos-juniors	MEI	G. Hauche	ar	22.0	7.0	1.0	34.0	74.0	https://cdn.resfu.com/img_data/players/medium/246669.jpg?
2020.0	argentinos-juniors	ATA	D. Batallini	ar	19.0	2.0	1.0	24.0	72.0	https://cdn.resfu.com/img_data/players/medium/314618.jpg?
2020.0	argentinos-juniors	ATA	E. López	co	7.0	1.0	0.0	25.0	67.0	https://cdn.resfu.com/img_data/players/medium/377537.jpg?
2020.0	argentinos-juniors	ATA	S. Silva	uy	21.0	4.0	1.0	40.0	64.0	https://cdn.resfu.com/img_data/players/medium/72160.jpg?
2020.0	argentinos-juniors	ATA	T. Nuss	ar	0.0	0.0	0.0	19.0	61.0	https://cdn.resfu.com/img_data/players/medium/848099.jpg?
2020.0	argentinos-juniors	ATA	L. Ambrogio	ar	1.0	0.0	0.0	21.0	60.0	https://cdn.resfu.com/img_data/players/medium/873424.jpg?
2020.0	argentinos-juniors	ATA	G. Verón	ar	0.0	0.0	0.0	19.0	63.0	https://cdn.resfu.com/img_data/players/medium/618251.jpg?
2020.0	argentinos-juniors	ATA	M. Coronel	ar	0.0	0.0	0.0	22.0	56.0	https://cdn.resfu.com/img_data/players/medium/359359.jpg?
2020.0	argentinos-juniors	ATA	N. Silva	ar	8.0	0.0	2.0	30.0	54.0	https://cdn.resfu.com/img_data/players/medium/221926.jpg?
2020.0	argentinos-juniors	ATA	V. Ramis	ar	5.0	0.0	0.0	26.0	49.0	https://cdn.resfu.com/img_data/players/medium/236484.jpg?
2020.0	argentinos-juniors	ATA	D. Saggiomo	ve	0.0	0.0	0.0	22.0	41.0	https://cdn.resfu.com/img_data/players/medium/280139.jpg?
2020.0	argentinos-juniors	ATA	M. Miljevic	us	6.0	1.0	0.0	19.0	48.0	https://cdn.resfu.com/img_data/players/medium/875295.jpg?
2019.0	argentinos-juniors	GOL	F. Lanzillotta	ar	5.0	0.0	0.0	27.0	77.0	https://cdn.resfu.com/img_data/players/medium/135961.jpg?
2019.0	argentinos-juniors	GOL	L. Chávez	ar	20.0	0.0	1.0	24.0	77.0	https://cdn.resfu.com/img_data/players/medium/227525.jpg?
2019.0	argentinos-juniors	ZAG	M. Torrén	ar	23.0	0.0	0.0	31.0	78.0	https://cdn.resfu.com/img_data/players/medium/71665.jpg?
2019.0	argentinos-juniors	ZAG	N. Pérez	ar	3.0	0.0	0.0	19.0	75.0	https://cdn.resfu.com/img_data/players/medium/365495.jpg?
2019.0	argentinos-juniors	ZAG	J. Galván	ar	4.0	0.0	0.0	27.0	74.0	https://cdn.resfu.com/img_data/players/medium/115556.jpg?
2019.0	argentinos-juniors	ZAG	E. Gómez	ar	10.0	2.0	1.0	25.0	74.0	https://cdn.resfu.com/img_data/players/medium/200844.jpg?
2019.0	argentinos-juniors	ZAG	C. Quintana	ar	10.0	1.0	0.0	31.0	70.0	https://cdn.resfu.com/img_data/players/medium/72055.jpg?
2019.0	argentinos-juniors	ZAG	J. Sandoval	uy	24.0	0.0	0.0	32.0	65.0	https://cdn.resfu.com/img_data/players/medium/151434.jpg?
2019.0	argentinos-juniors	ZAG	M. Centurión	ar	0.0	0.0	0.0	20.0	60.0	https://cdn.resfu.com/img_data/players/medium/855085.jpg?
2019.0	argentinos-juniors	ZAG	M. Maidana	ar	2.0	0.0	0.0	29.0	57.0	https://cdn.resfu.com/img_data/players/medium/111870.jpg?
2019.0	argentinos-juniors	ZAG	G. Bojanich	ar	15.0	0.0	0.0	34.0	61.0	https://cdn.resfu.com/img_data/players/medium/135006.jpg?
2019.0	argentinos-juniors	ZAG	E. Ybañez	ar	8.0	0.0	0.0	21.0	37.0	https://cdn.resfu.com/img_data/players/medium/387685.jpg?
2019.0	argentinos-juniors	MEI	A. Mac Allister	ar	19.0	5.0	1.0	21.0	78.0	https://cdn.resfu.com/img_data/players/medium/348981.jpg?
2019.0	argentinos-juniors	MEI	F. Vera	ar	2.0	0.0	0.0	19.0	77.0	https://cdn.resfu.com/img_data/players/medium/365506.jpg?
2019.0	argentinos-juniors	MEI	F. Moyano	ar	9.0	1.0	2.0	22.0	72.0	https://cdn.resfu.com/img_data/players/medium/357581.jpg?
2019.0	argentinos-juniors	MEI	M. Romero	ar	20.0	0.0	1.0	23.0	67.0	https://cdn.resfu.com/img_data/players/medium/275447.jpg?
2019.0	argentinos-juniors	MEI	A. Colombino	uy	0.0	0.0	0.0	26.0	62.0	https://cdn.resfu.com/img_data/players/medium/151435.jpg?
2019.0	argentinos-juniors	MEI	F. Mac Allister	ar	7.0	0.0	0.0	24.0	62.0	https://cdn.resfu.com/img_data/players/medium/317249.jpg?
2019.0	argentinos-juniors	MEI	F. Montero	ar	14.0	0.0	0.0	31.0	60.0	https://cdn.resfu.com/img_data/players/medium/111862.jpg?
2019.0	argentinos-juniors	MEI	E. Ham	ar	0.0	0.0	0.0	25.0	50.0	https://cdn.resfu.com/img_data/players/medium/207438.jpg?
2019.0	argentinos-juniors	MEI	L. Pisculichi	ar	17.0	0.0	0.0	35.0	0.0	https://cdn.resfu.com/img_data/players/medium/7556.jpg?
2019.0	argentinos-juniors	MEI	G. Machín	ar	13.0	0.0	0.0	36.0	0.0	https://cdn.resfu.com/img_data/players/medium/72059.jpg?
2019.0	argentinos-juniors	MEI	L. Paiva	uy	2.0	0.0	0.0	25.0	59.0	https://cdn.resfu.com/img_data/players/medium/234177.jpg?
2019.0	argentinos-juniors	MEI	G. Hauche	ar	10.0	2.0	0.0	33.0	74.0	https://cdn.resfu.com/img_data/players/medium/246669.jpg?
2019.0	argentinos-juniors	ATA	D. Batallini	ar	15.0	2.0	1.0	23.0	72.0	https://cdn.resfu.com/img_data/players/medium/314618.jpg?
2019.0	argentinos-juniors	ATA	F. Metilli	ar	1.0	0.0	0.0	22.0	71.0	https://cdn.resfu.com/img_data/players/medium/319304.jpg?
2019.0	argentinos-juniors	ATA	Raúl Bobadilla	py	13.0	0.0	0.0	32.0	61.0	https://cdn.resfu.com/img_data/players/medium/58959.jpg?
2019.0	argentinos-juniors	ATA	O. Benítez	ar	8.0	0.0	0.0	26.0	0.0	https://cdn.resfu.com/img_data/players/medium/110225.jpg?
2019.0	argentinos-juniors	ATA	H. Toledo	ar	7.0	0.0	0.0	23.0	49.0	https://cdn.resfu.com/img_data/players/medium/284799.jpg?
2019.0	argentinos-juniors	ATA	F. Ilarregui	ar	6.0	1.0	0.0	22.0	45.0	https://cdn.resfu.com/img_data/players/medium/234079.jpg?
2019.0	argentinos-juniors	ATA	C. Spinelli	ar	7.0	0.0	1.0	22.0	47.0	https://cdn.resfu.com/img_data/players/medium/369396.jpg?
2019.0	argentinos-juniors	ATA	T. Amilivia	ar	2.0	0.0	0.0	21.0	53.0	https://cdn.resfu.com/img_data/players/medium/505720.jpg?
2019.0	argentinos-juniors	ATA	E. Borja	py	9.0	0.0	0.0	24.0	47.0	https://cdn.resfu.com/img_data/players/medium/245779.jpg?
2019.0	argentinos-juniors	ATA	F. López	ar	0.0	0.0	0.0	21.0	30.0	https://cdn.resfu.com/img_data/players/medium/277757.jpg?
2019.0	argentinos-juniors	ATA	L. Ferraz	ar	2.0	0.0	0.0	21.0	30.0	https://cdn.resfu.com/img_data/players/medium/295801.jpg?
2018.0	argentinos-juniors	GOL	F. Lanzillotta	ar	0.0	0.0	0.0	26.0	77.0	https://cdn.resfu.com/img_data/players/medium/135961.jpg?
2018.0	argentinos-juniors	GOL	L. Chávez	ar	25.0	0.0	0.0	23.0	77.0	https://cdn.resfu.com/img_data/players/medium/227525.jpg?
2018.0	argentinos-juniors	ZAG	M. Cavallotti	ar	2.0	4.0	0.0	34.0	56.0	https://cdn.resfu.com/img_data/players/medium/17144.jpg?
2018.0	argentinos-juniors	ZAG	K. Mac Allister	ar	18.0	1.0	3.0	21.0	79.0	https://cdn.resfu.com/img_data/players/medium/317952.jpg?
2018.0	argentinos-juniors	ZAG	M. Torrén	ar	19.0	0.0	0.0	30.0	78.0	https://cdn.resfu.com/img_data/players/medium/71665.jpg?
2018.0	argentinos-juniors	ZAG	N. Pérez	ar	0.0	0.0	0.0	18.0	75.0	https://cdn.resfu.com/img_data/players/medium/365495.jpg?
2018.0	argentinos-juniors	ZAG	J. Sandoval	uy	25.0	3.0	1.0	31.0	65.0	https://cdn.resfu.com/img_data/players/medium/151434.jpg?
2018.0	argentinos-juniors	ZAG	L. Mosevich	ar	2.0	0.0	0.0	21.0	62.0	https://cdn.resfu.com/img_data/players/medium/301630.jpg?
2018.0	argentinos-juniors	ZAG	A. Benítez	ar	6.0	0.0	0.0	25.0	59.0	https://cdn.resfu.com/img_data/players/medium/228796.jpg?
2018.0	argentinos-juniors	ZAG	J. Saiz	co	11.0	0.0	0.0	26.0	52.0	https://cdn.resfu.com/img_data/players/medium/211025.jpg?
2018.0	argentinos-juniors	MEI	G. Bojanich	ar	14.0	1.0	0.0	33.0	61.0	https://cdn.resfu.com/img_data/players/medium/135006.jpg?
2018.0	argentinos-juniors	MEI	E. Ybañez	ar	0.0	0.0	0.0	20.0	37.0	https://cdn.resfu.com/img_data/players/medium/387685.jpg?
2018.0	argentinos-juniors	MEI	A. Mac Allister	ar	24.0	2.0	3.0	20.0	78.0	https://cdn.resfu.com/img_data/players/medium/348981.jpg?
2018.0	argentinos-juniors	MEI	J. Mendez	ar	0.0	0.0	0.0	21.0	73.0	https://cdn.resfu.com/img_data/players/medium/375880.jpg?
2018.0	argentinos-juniors	MEI	I. Colman	ar	9.0	0.0	1.0	23.0	61.0	https://cdn.resfu.com/img_data/players/medium/237059.jpg?
2018.0	argentinos-juniors	MEI	F. Mac Allister	ar	11.0	0.0	0.0	23.0	62.0	https://cdn.resfu.com/img_data/players/medium/317249.jpg?
2018.0	argentinos-juniors	MEI	F. Montero	ar	21.0	0.0	0.0	30.0	60.0	https://cdn.resfu.com/img_data/players/medium/111862.jpg?
2018.0	argentinos-juniors	MEI	F. Barboza	ar	7.0	0.0	1.0	22.0	32.0	https://cdn.resfu.com/img_data/players/medium/314617.jpg?
2018.0	argentinos-juniors	MEI	S. Riquelme	ar	1.0	0.0	0.0	22.0	37.0	https://cdn.resfu.com/img_data/players/medium/315554.jpg?
2018.0	argentinos-juniors	MEI	L. Pisculichi	ar	18.0	5.0	2.0	34.0	0.0	https://cdn.resfu.com/img_data/players/medium/7556.jpg?
2018.0	argentinos-juniors	ATA	G. Machín	ar	22.0	1.0	0.0	35.0	0.0	https://cdn.resfu.com/img_data/players/medium/72059.jpg?
2018.0	argentinos-juniors	ATA	J. Cabrera	uy	26.0	1.0	5.0	26.0	76.0	https://cdn.resfu.com/img_data/players/medium/192295.jpg?
2018.0	argentinos-juniors	ATA	N. González	ar	24.0	7.0	1.0	20.0	73.0	https://cdn.resfu.com/img_data/players/medium/334241.jpg?
2018.0	argentinos-juniors	ATA	D. Batallini	ar	23.0	4.0	5.0	22.0	72.0	https://cdn.resfu.com/img_data/players/medium/314618.jpg?
2018.0	argentinos-juniors	ATA	L. Barrios	py	12.0	4.0	1.0	34.0	62.0	https://cdn.resfu.com/img_data/players/medium/30317.jpg?
2018.0	argentinos-juniors	ATA	G. Verón	ar	2.0	0.0	0.0	17.0	63.0	https://cdn.resfu.com/img_data/players/medium/618251.jpg?
2018.0	argentinos-juniors	ATA	Beto Da Silva	pe	5.0	0.0	0.0	21.0	49.0	https://cdn.resfu.com/img_data/players/medium/245511.jpg?
2018.0	argentinos-juniors	ATA	F. Anselmo	ar	3.0	0.0	0.0	24.0	44.0	https://cdn.resfu.com/img_data/players/medium/249921.jpg?
2018.0	argentinos-juniors	ATA	E. Rueda	ar	4.0	0.0	0.0	22.0	37.0	https://cdn.resfu.com/img_data/players/medium/347035.jpg?
2017.0	argentinos-juniors	GOL	F. Lanzillotta	ar	37.0	0.0	0.0	25.0	77.0	https://cdn.resfu.com/img_data/players/medium/135961.jpg?
2017.0	argentinos-juniors	GOL	L. Chávez	ar	3.0	0.0	0.0	22.0	77.0	https://cdn.resfu.com/img_data/players/medium/227525.jpg?
2017.0	argentinos-juniors	ZAG	L. Finochietto	ar	0.0	0.0	0.0	20.0	47.0	https://cdn.resfu.com/img_data/players/medium/380171.jpg?
2017.0	argentinos-juniors	ZAG	K. Mac Allister	ar	24.0	0.0	0.0	20.0	79.0	https://cdn.resfu.com/img_data/players/medium/317952.jpg?
2017.0	argentinos-juniors	ZAG	M. Torrén	ar	29.0	0.0	0.0	29.0	78.0	https://cdn.resfu.com/img_data/players/medium/71665.jpg?
2017.0	argentinos-juniors	ZAG	N. Freire	ar	39.0	2.0	0.0	23.0	75.0	https://cdn.resfu.com/img_data/players/medium/166340.jpg?
2017.0	argentinos-juniors	ZAG	G. Piovi	ar	11.0	0.0	0.0	23.0	74.0	https://cdn.resfu.com/img_data/players/medium/198764.jpg?
2017.0	argentinos-juniors	ZAG	J. Sandoval	uy	30.0	3.0	0.0	30.0	65.0	https://cdn.resfu.com/img_data/players/medium/151434.jpg?
2017.0	argentinos-juniors	ZAG	L. Mosevich	ar	2.0	0.0	0.0	20.0	62.0	https://cdn.resfu.com/img_data/players/medium/301630.jpg?
2017.0	argentinos-juniors	ZAG	A. Benítez	ar	36.0	0.0	0.0	24.0	59.0	https://cdn.resfu.com/img_data/players/medium/228796.jpg?
2017.0	argentinos-juniors	ZAG	J. Laso	ar	23.0	0.0	0.0	27.0	62.0	https://cdn.resfu.com/img_data/players/medium/189408.jpg?
2017.0	argentinos-juniors	MEI	A. Alberione	ar	2.0	0.0	0.0	21.0	53.0	https://cdn.resfu.com/img_data/players/medium/380170.jpg?
2017.0	argentinos-juniors	MEI	J. Ferreyra	ar	0.0	0.0	0.0	19.0	37.0	https://cdn.resfu.com/img_data/players/medium/295783.jpg?
2017.0	argentinos-juniors	MEI	E. Ybañez	ar	1.0	0.0	0.0	19.0	37.0	https://cdn.resfu.com/img_data/players/medium/387685.jpg?
2017.0	argentinos-juniors	MEI	S. Martínez	uy	26.0	1.0	0.0	34.0	57.0	https://cdn.resfu.com/img_data/players/medium/72529.jpg?
2017.0	argentinos-juniors	MEI	Rueda	ar	0.0	0.0	0.0	20.0	0.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2017.0	argentinos-juniors	MEI	A. Mac Allister	ar	15.0	3.0	0.0	19.0	78.0	https://cdn.resfu.com/img_data/players/medium/348981.jpg?
2017.0	argentinos-juniors	MEI	J. Mendez	ar	1.0	0.0	0.0	20.0	73.0	https://cdn.resfu.com/img_data/players/medium/375880.jpg?
2017.0	argentinos-juniors	MEI	I. Colman	ar	37.0	3.0	0.0	22.0	61.0	https://cdn.resfu.com/img_data/players/medium/237059.jpg?
2017.0	argentinos-juniors	MEI	Rolón	ar	40.0	1.0	0.0	22.0	55.0	https://cdn.resfu.com/img_data/players/medium/317252.jpg?
2017.0	argentinos-juniors	MEI	E. Ham	ar	3.0	0.0	0.0	23.0	50.0	https://cdn.resfu.com/img_data/players/medium/207438.jpg?
2017.0	argentinos-juniors	MEI	F. Barboza	ar	32.0	3.0	0.0	21.0	32.0	https://cdn.resfu.com/img_data/players/medium/314617.jpg?
2017.0	argentinos-juniors	MEI	I. Silva	ar	3.0	0.0	0.0	23.0	48.0	https://cdn.resfu.com/img_data/players/medium/241212.jpg?
2017.0	argentinos-juniors	ATA	G. Machín	ar	20.0	0.0	0.0	34.0	0.0	https://cdn.resfu.com/img_data/players/medium/72059.jpg?
2017.0	argentinos-juniors	ATA	L. Ybanez	ar	0.0	0.0	0.0	30.0	0.0	https://cdn.resfu.com/media/img/nofoto_jugador.png?size=50x&amp;lossy=1
2017.0	argentinos-juniors	ATA	J. Cabrera	uy	37.0	6.0	0.0	25.0	76.0	https://cdn.resfu.com/img_data/players/medium/192295.jpg?
2017.0	argentinos-juniors	ATA	N. González	ar	21.0	4.0	0.0	19.0	73.0	https://cdn.resfu.com/img_data/players/medium/334241.jpg?
2017.0	argentinos-juniors	ATA	D. Batallini	ar	16.0	3.0	0.0	21.0	72.0	https://cdn.resfu.com/img_data/players/medium/314618.jpg?
2017.0	argentinos-juniors	ATA	B. Romero	ar	42.0	15.0	0.0	26.0	69.0	https://cdn.resfu.com/img_data/players/medium/135089.jpg?
2017.0	argentinos-juniors	ATA	F. Fydriszewski	ar	35.0	13.0	0.0	24.0	62.0	https://cdn.resfu.com/img_data/players/medium/224229.jpg?
2017.0	argentinos-juniors	ATA	E. Rueda	ar	15.0	1.0	0.0	21.0	37.0	https://cdn.resfu.com/img_data/players/medium/347035.jpg?
